"Van Buren County,  Tennessee", Tennessee
"Van Wert County,  Ohio", Ohio
"Van Zandt County,  Texas", Texas
"Vance County,  North Carolina", North Carolina
"Vanderburgh County,  Indiana", Indiana
"Vega Alta Municipality,  Puerto Rico", Puerto Rico
"Vega Baja Municipality,  Puerto Rico", Puerto Rico
"Venango County,  Pennsylvania", Pennsylvania
"Ventura County,  California", California
"Vermilion County,  Illinois", Illinois
"Vermilion Parish,  Louisiana", Louisiana
"Vermillion County,  Indiana", Indiana
"Vernon County,  Missouri", Missouri
"Vernon County,  Wisconsin", Wisconsin
"Vernon Parish,  Louisiana", Louisiana
"Victoria County,  Texas", Texas
"Vieques Municipality,  Puerto Rico", Puerto Rico
"Vigo County,  Indiana", Indiana
"Vilas County,  Wisconsin", Wisconsin
"Villalba Municipality,  Puerto Rico", Puerto Rico
"Vinton County,  Ohio", Ohio
"Volusia County,  Florida", Florida
"Wabash County,  Illinois", Illinois
"Wabash County,  Indiana", Indiana
"Wabasha County,  Minnesota", Minnesota
"Wabaunsee County,  Kansas", Kansas
"Wadena County,  Minnesota", Minnesota
"Wagoner County,  Oklahoma", Oklahoma
"Wahkiakum County,  Washington", Washington
"Wake County,  North Carolina", North Carolina
"Wake Island,  U.S. Minor Outlying Islands", U.S. Minor Outlying Islands
"Wakulla County,  Florida", Florida
"Waldo County,  Maine", Maine
"Walker County,  Alabama", Alabama
"Walker County,  Georgia", Georgia
"Walker County,  Texas", Texas
"Walla Walla County,  Washington", Washington
"Wallace County,  Kansas", Kansas
"Waller County,  Texas", Texas
"Wallowa County,  Oregon", Oregon
"Walsh County,  North Dakota", North Dakota
"Walthall County,  Mississippi", Mississippi
"Walton County,  Florida", Florida
"Walton County,  Georgia", Georgia
"Walworth County,  South Dakota", South Dakota
"Walworth County,  Wisconsin", Wisconsin
"Wapello County,  Iowa", Iowa
"Ward County,  North Dakota", North Dakota
"Ward County,  Texas", Texas
"Ware County,  Georgia", Georgia
"Warren County,  Georgia", Georgia
"Warren County,  Illinois", Illinois
"Warren County,  Indiana", Indiana
"Warren County,  Iowa", Iowa
"Warren County,  Kentucky", Kentucky
"Warren County,  Mississippi", Mississippi
"Warren County,  Missouri", Missouri
"Warren County,  New Jersey", New Jersey
"Warren County,  New York", New York
"Warren County,  North Carolina", North Carolina
"Warren County,  Ohio", Ohio
"Warren County,  Pennsylvania", Pennsylvania
"Warren County,  Tennessee", Tennessee
"Warren County,  Virginia", Virginia
"Warrick County,  Indiana", Indiana
"Wasatch County,  Utah", Utah
"Wasco County,  Oregon", Oregon
"Waseca County,  Minnesota", Minnesota
"Washakie County,  Wyoming", Wyoming
"Washburn County,  Wisconsin", Wisconsin
"Washington County,  Alabama", Alabama
"Washington County,  Arkansas", Arkansas
"Washington County,  Colorado", Colorado
"Washington County,  Florida", Florida
"Washington County,  Georgia", Georgia
"Washington County,  Idaho", Idaho
"Washington County,  Illinois", Illinois
"Washington County,  Indiana", Indiana
"Washington County,  Iowa", Iowa
"Washington County,  Kansas", Kansas
"Washington County,  Kentucky", Kentucky
"Washington County,  Maine", Maine
"Washington County,  Maryland", Maryland
"Washington County,  Minnesota", Minnesota
"Washington County,  Mississippi", Mississippi
"Washington County,  Missouri", Missouri
"Washington County,  Nebraska", Nebraska
"Washington County,  New York", New York
"Washington County,  North Carolina", North Carolina
"Washington County,  Ohio", Ohio
"Washington County,  Oklahoma", Oklahoma
"Washington County,  Oregon", Oregon
"Washington County,  Pennsylvania", Pennsylvania
"Washington County,  Rhode Island", Rhode Island
"Washington County,  Tennessee", Tennessee
"Washington County,  Texas", Texas
"Washington County,  Utah", Utah
"Washington County,  Vermont", Vermont
"Washington County,  Virginia", Virginia
"Washington County,  Wisconsin", Wisconsin
"Washington Parish,  Louisiana", Louisiana
"Washita County,  Oklahoma", Oklahoma
"Washoe County,  Nevada", Nevada
"Washtenaw County,  Michigan", Michigan
"Watauga County,  North Carolina", North Carolina
"Watonwan County,  Minnesota", Minnesota
"Waukesha County,  Wisconsin", Wisconsin
"Waupaca County,  Wisconsin", Wisconsin
"Waushara County,  Wisconsin", Wisconsin
"Wayne County,  Georgia", Georgia
"Wayne County,  Illinois", Illinois
"Wayne County,  Indiana", Indiana
"Wayne County,  Iowa", Iowa
"Wayne County,  Kentucky", Kentucky
"Wayne County,  Michigan", Michigan
"Wayne County,  Mississippi", Mississippi
"Wayne County,  Missouri", Missouri
"Wayne County,  Nebraska", Nebraska
"Wayne County,  New York", New York
"Wayne County,  North Carolina", North Carolina
"Wayne County,  Ohio", Ohio
"Wayne County,  Pennsylvania", Pennsylvania
"Wayne County,  Tennessee", Tennessee
"Wayne County,  Utah", Utah
"Wayne County,  West Virginia", West Virginia
"Weakley County,  Tennessee", Tennessee
"Webb County,  Texas", Texas
"Weber County,  Utah", Utah
"Webster County,  Georgia", Georgia
"Webster County,  Iowa", Iowa
"Webster County,  Kentucky", Kentucky
"Webster County,  Mississippi", Mississippi
"Webster County,  Missouri", Missouri
"Webster County,  Nebraska", Nebraska
"Webster County,  West Virginia", West Virginia
"Webster Parish,  Louisiana", Louisiana
"Weld County,  Colorado", Colorado
"Wells County,  Indiana", Indiana
"Wells County,  North Dakota", North Dakota
"West Baton Rouge Parish,  Louisiana", Louisiana
"West Carroll Parish,  Louisiana", Louisiana
"West Feliciana Parish,  Louisiana", Louisiana
"Westchester County,  New York", New York
"Western District,  American Samoa", American Samoa
"Westmoreland County,  Pennsylvania", Pennsylvania
"Westmoreland County,  Virginia", Virginia
"Weston County,  Wyoming", Wyoming
"Wetzel County,  West Virginia", West Virginia
"Wexford County,  Michigan", Michigan
"Wharton County,  Texas", Texas
"Whatcom County,  Washington", Washington
"Wheatland County,  Montana", Montana
"Wheeler County,  Georgia", Georgia
"Wheeler County,  Nebraska", Nebraska
"Wheeler County,  Oregon", Oregon
"Wheeler County,  Texas", Texas
"White County,  Arkansas", Arkansas
"White County,  Georgia", Georgia
"White County,  Illinois", Illinois
"White County,  Indiana", Indiana
"White County,  Tennessee", Tennessee
"White Pine County,  Nevada", Nevada
"Whiteside County,  Illinois", Illinois
"Whitfield County,  Georgia", Georgia
"Whitley County,  Indiana", Indiana
"Whitley County,  Kentucky", Kentucky
"Whitman County,  Washington", Washington
"Wibaux County,  Montana", Montana
"Wichita County,  Kansas", Kansas
"Wichita County,  Texas", Texas
"Wicomico County,  Maryland", Maryland
"Wilbarger County,  Texas", Texas
"Wilcox County,  Alabama", Alabama
"Wilcox County,  Georgia", Georgia
"Wilkes County,  Georgia", Georgia
"Wilkes County,  North Carolina", North Carolina
"Wilkin County,  Minnesota", Minnesota
"Wilkinson County,  Georgia", Georgia
"Wilkinson County,  Mississippi", Mississippi
"Will County,  Illinois", Illinois
"Willacy County,  Texas", Texas
"Williams County,  North Dakota", North Dakota
"Williams County,  Ohio", Ohio
"Williamsburg County,  South Carolina", South Carolina
"Williamson County,  Illinois", Illinois
"Williamson County,  Tennessee", Tennessee
"Williamson County,  Texas", Texas
"Wilson County,  Kansas", Kansas
"Wilson County,  North Carolina", North Carolina
"Wilson County,  Tennessee", Tennessee
"Wilson County,  Texas", Texas
"Windham County,  Connecticut", Connecticut
"Windham County,  Vermont", Vermont
"Windsor County,  Vermont", Vermont
"Winkler County,  Texas", Texas
"Winn Parish,  Louisiana", Louisiana
"Winnebago County,  Illinois", Illinois
"Winnebago County,  Iowa", Iowa
"Winnebago County,  Wisconsin", Wisconsin
"Winneshiek County,  Iowa", Iowa
"Winona County,  Minnesota", Minnesota
"Winston County,  Alabama", Alabama
"Winston County,  Mississippi", Mississippi
"Wirt County,  West Virginia", West Virginia
"Wise County,  Texas", Texas
"Wise County,  Virginia", Virginia
"Wolfe County,  Kentucky", Kentucky
"Wood County,  Ohio", Ohio
"Wood County,  Texas", Texas
"Wood County,  West Virginia", West Virginia
"Wood County,  Wisconsin", Wisconsin
"Woodbury County,  Iowa", Iowa
"Woodford County,  Illinois", Illinois
"Woodford County,  Kentucky", Kentucky
"Woodruff County,  Arkansas", Arkansas
"Woods County,  Oklahoma", Oklahoma
"Woodson County,  Kansas", Kansas
"Woodward County,  Oklahoma", Oklahoma
"Worcester County,  Maryland", Maryland
"Worcester County,  Massachusetts", Massachusetts
"Worth County,  Georgia", Georgia
"Worth County,  Iowa", Iowa
"Worth County,  Missouri", Missouri
"Wright County,  Iowa", Iowa
"Wright County,  Minnesota", Minnesota
"Wright County,  Missouri", Missouri
"Wyandot County,  Ohio", Ohio
"Wyandotte County,  Kansas", Kansas
"Wyoming County,  New York", New York
"Wyoming County,  Pennsylvania", Pennsylvania
"Wyoming County,  West Virginia", West Virginia
"Wythe County,  Virginia", Virginia
"Yabucoa Municipality,  Puerto Rico", Puerto Rico
"Yadkin County,  North Carolina", North Carolina
"Yakima County,  Washington", Washington
"Yakutat City and Borough,  Alaska", Alaska
"Yalobusha County,  Mississippi", Mississippi
"Yamhill County,  Oregon", Oregon
"Yancey County,  North Carolina", North Carolina
"Yankton County,  South Dakota", South Dakota
"Yates County,  New York", New York
"Yauco Municipality,  Puerto Rico", Puerto Rico
"Yavapai County,  Arizona", Arizona
"Yazoo County,  Mississippi", Mississippi
"Yell County,  Arkansas", Arkansas
"Yellow Medicine County,  Minnesota", Minnesota
"Yellowstone County,  Montana", Montana
"Yoakum County,  Texas", Texas
"Yolo County,  California", California
"York County,  Maine", Maine
"York County,  Nebraska", Nebraska
"York County,  Pennsylvania", Pennsylvania
"York County,  South Carolina", South Carolina
"York County,  Virginia", Virginia
"Young County,  Texas", Texas
"Yuba County,  California", California
"Yukon–Koyukuk Census Area,  Alaska", Alaska
"Yuma County,  Arizona", Arizona
"Yuma County,  Colorado", Colorado
"Zapata County,  Texas", Texas
"Zavala County,  Texas", Texas
"Ziebach County,  South Dakota", South Dakota
"Other US County,  other US region", other US region,Other
"Baltimore,  Maryland", Maryland
"St. Louis,  Missouri", Missouri
"Carson City,  Nevada", Nevada
"Alexandria,  Virginia", Virginia
"Bristol,  Virginia", Virginia
"Buena  Vista,  Virginia", Virginia
"Charlottesville,  Virginia", Virginia
"Chesapeake,  Virginia", Virginia
"Colonial Heights,  Virginia", Virginia
"Covington,  Virginia", Virginia
"Danville,  Virginia", Virginia
"Emporia,  Virginia", Virginia
"Fairfax,  Virginia", Virginia
"Falls Church,  Virginia", Virginia
"Franklin,  Virginia", Virginia
"Fredericksburg,  Virginia", Virginia
"Galax,  Virginia", Virginia
"Hampton,  Virginia", Virginia
"Harrisonburg,  Virginia", Virginia
"Hopewell,  Virginia", Virginia
"Lexington,  Virginia", Virginia
"Lynchburg,  Virginia", Virginia
"Manassas,  Virginia", Virginia
"Manassas Park,  Virginia", Virginia
"Martinsville,  Virginia", Virginia
"Newport News,  Virginia", Virginia
"Norfolk,  Virginia", Virginia
"Norton,  Virginia", Virginia
"Petersburg,  Virginia", Virginia
"Poquoson,  Virginia", Virginia
"Portsmouth,  Virginia", Virginia
"Radford,  Virginia", Virginia
"Richmond,  Virginia", Virginia
"Roanoke,  Virginia", Virginia
"Salem,  Virginia", Virginia
"Staunton,  Virginia", Virginia
"Suffolk,  Virginia", Virginia
"Virginia Beach,  Virginia", Virginia
"Waynesboro,  Virginia", Virginia
"Williamsburg,  Virginia", Virginia
